County,Agency,Age,Race/Ethnicity,Gender2
Statewide or Regional LEA,New Jersey Transit Police,29,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,29,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,29,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,29,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,29,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,29,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,29,White,Male
Statewide or Regional LEA,New Jersey Transit Police,30,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,30,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,30,White,Male
Statewide or Regional LEA,New Jersey Transit Police,30,White,Male
Statewide or Regional LEA,New Jersey Transit Police,30,White,Male
Statewide or Regional LEA,New Jersey Transit Police,30,White,Male
Statewide or Regional LEA,New Jersey Transit Police,30,White,Male
Statewide or Regional LEA,New Jersey Transit Police,30,White,Male
Statewide or Regional LEA,New Jersey Transit Police,30,White,Male
Statewide or Regional LEA,New Jersey Transit Police,30,White,Male
Statewide or Regional LEA,New Jersey Transit Police,31,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,31,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,31,Two or more races,Male
Statewide or Regional LEA,New Jersey Transit Police,31,White,Male
Statewide or Regional LEA,New Jersey Transit Police,31,White,Male
Statewide or Regional LEA,New Jersey Transit Police,31,White,Male
Statewide or Regional LEA,New Jersey Transit Police,31,White,Female
Statewide or Regional LEA,New Jersey Transit Police,32,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,32,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,32,White,Male
Statewide or Regional LEA,New Jersey Transit Police,32,White,Male
Statewide or Regional LEA,New Jersey Transit Police,32,White,Male
Statewide or Regional LEA,New Jersey Transit Police,32,White,Male
Statewide or Regional LEA,New Jersey Transit Police,32,White,Male
Statewide or Regional LEA,New Jersey Transit Police,32,White,Male
Statewide or Regional LEA,New Jersey Transit Police,33,Asian,Male
Statewide or Regional LEA,New Jersey Transit Police,33,Asian,Male
Statewide or Regional LEA,New Jersey Transit Police,33,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,33,Two or more races,Male
Statewide or Regional LEA,New Jersey Transit Police,33,White,Male
Statewide or Regional LEA,New Jersey Transit Police,33,White,Male
Statewide or Regional LEA,New Jersey Transit Police,33,White,Male
Statewide or Regional LEA,New Jersey Transit Police,33,White,Male
Statewide or Regional LEA,New Jersey Transit Police,33,White,Male
Statewide or Regional LEA,New Jersey Transit Police,34,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,34,Hispanic,Female
Statewide or Regional LEA,New Jersey Transit Police,34,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,34,Two or more races,Male
Statewide or Regional LEA,New Jersey Transit Police,34,White,Male
Statewide or Regional LEA,New Jersey Transit Police,34,White,Male
Statewide or Regional LEA,New Jersey Transit Police,34,White,Male
Statewide or Regional LEA,New Jersey Transit Police,34,White,Male
Statewide or Regional LEA,New Jersey Transit Police,34,White,Male
Statewide or Regional LEA,New Jersey Transit Police,34,White,Male
Statewide or Regional LEA,New Jersey Transit Police,34,White,Male
Statewide or Regional LEA,New Jersey Transit Police,34,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,35,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,36,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,36,White,Female
Statewide or Regional LEA,New Jersey Transit Police,36,White,Male
Statewide or Regional LEA,New Jersey Transit Police,37,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,37,White,Male
Statewide or Regional LEA,New Jersey Transit Police,37,White,Female
Statewide or Regional LEA,New Jersey Transit Police,37,White,Male
Statewide or Regional LEA,New Jersey Transit Police,37,White,Male
Statewide or Regional LEA,New Jersey Transit Police,37,White,Male
Statewide or Regional LEA,New Jersey Transit Police,37,White,Male
Statewide or Regional LEA,New Jersey Transit Police,37,White,Male
Statewide or Regional LEA,New Jersey Transit Police,37,White,Male
Statewide or Regional LEA,New Jersey Transit Police,38,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,38,White,Male
Statewide or Regional LEA,New Jersey Transit Police,38,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,38,White,Male
Statewide or Regional LEA,New Jersey Transit Police,38,White,Male
Statewide or Regional LEA,New Jersey Transit Police,38,White,Male
Statewide or Regional LEA,New Jersey Transit Police,38,White,Male
Statewide or Regional LEA,New Jersey Transit Police,38,White,Male
Statewide or Regional LEA,New Jersey Transit Police,38,White,Male
Statewide or Regional LEA,New Jersey Transit Police,38,White,Male
Statewide or Regional LEA,New Jersey Transit Police,39,Asian,Male
Statewide or Regional LEA,New Jersey Transit Police,39,Hispanic,Female
Statewide or Regional LEA,New Jersey Transit Police,39,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,39,Hispanic,Female
Statewide or Regional LEA,New Jersey Transit Police,39,White,Male
Statewide or Regional LEA,New Jersey Transit Police,39,White,Male
Statewide or Regional LEA,New Jersey Transit Police,39,White,Male
Statewide or Regional LEA,New Jersey Transit Police,39,White,Male
Statewide or Regional LEA,New Jersey Transit Police,39,White,Male
Statewide or Regional LEA,New Jersey Transit Police,39,White,Male
Statewide or Regional LEA,New Jersey Transit Police,39,White,Male
Statewide or Regional LEA,New Jersey Transit Police,39,White,Male
Statewide or Regional LEA,New Jersey Transit Police,40,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,40,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,40,White,Male
Statewide or Regional LEA,New Jersey Transit Police,40,White,Male
Statewide or Regional LEA,New Jersey Transit Police,40,White,Male
Statewide or Regional LEA,New Jersey Transit Police,40,White,Male
Statewide or Regional LEA,New Jersey Transit Police,40,White,Male
Statewide or Regional LEA,New Jersey Transit Police,40,White,Male
Statewide or Regional LEA,New Jersey Transit Police,40,White,Male
Statewide or Regional LEA,New Jersey Transit Police,40,White,Male
Statewide or Regional LEA,New Jersey Transit Police,41,Asian,Male
Statewide or Regional LEA,New Jersey Transit Police,41,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,41,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,41,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,41,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,41,White,Male
Statewide or Regional LEA,New Jersey Transit Police,41,White,Male
Statewide or Regional LEA,New Jersey Transit Police,41,White,Male
Statewide or Regional LEA,New Jersey Transit Police,41,White,Male
Statewide or Regional LEA,New Jersey Transit Police,41,White,Male
Statewide or Regional LEA,New Jersey Transit Police,41,White,Male
Statewide or Regional LEA,New Jersey Transit Police,41,White,Male
Statewide or Regional LEA,New Jersey Transit Police,41,White,Female
Statewide or Regional LEA,New Jersey Transit Police,42,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,42,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,42,White,Male
Statewide or Regional LEA,New Jersey Transit Police,42,White,Male
Statewide or Regional LEA,New Jersey Transit Police,42,White,Male
Statewide or Regional LEA,New Jersey Transit Police,42,White,Male
Statewide or Regional LEA,New Jersey Transit Police,42,White,Male
Statewide or Regional LEA,New Jersey Transit Police,43,Black or African American,Female
Statewide or Regional LEA,New Jersey Transit Police,43,White,Male
Statewide or Regional LEA,New Jersey Transit Police,43,White,Male
Statewide or Regional LEA,New Jersey Transit Police,43,White,Female
Statewide or Regional LEA,New Jersey Transit Police,43,White,Male
Statewide or Regional LEA,New Jersey Transit Police,43,White,Male
Statewide or Regional LEA,New Jersey Transit Police,43,White,Male
Statewide or Regional LEA,New Jersey Transit Police,43,White,Male
Statewide or Regional LEA,New Jersey Transit Police,43,White,Male
Statewide or Regional LEA,New Jersey Transit Police,43,White,Male
Statewide or Regional LEA,New Jersey Transit Police,44,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,44,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,44,Black or African American,Male
Statewide or Regional LEA,New Jersey Transit Police,44,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,44,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,44,Hispanic,Male
Statewide or Regional LEA,New Jersey Transit Police,44,White,Male
Statewide or Regional LEA,New Jersey Transit Police,44,White,Male
Statewide or Regional LEA,New Jersey Transit Police,44,White,Male
Statewide or Regional LEA,New Jersey Transit Police,44,White,Female
Statewide or Regional LEA,New Jersey Transit Police,44,White,Male
Statewide or Regional LEA,New Jersey Transit Police,44,White,Male
Statewide or Regional LEA,New Jersey Transit Police,44,White,Male
Statewide or Regional LEA,New Jersey Transit Police,45,White,Male
Statewide or Regional LEA,New Jersey Transit Police,45,White,Male
Statewide or Regional LEA,New Jersey Transit Police,45,White,Male
Statewide or Regional LEA,New Jersey Transit Police,45,White,Male
Statewide or Regional LEA,New Jersey Transit Police,45,White,Male
Statewide or Regional LEA,New Jersey Transit Police,45,White,Male
Statewide or Regional LEA,New Jersey Transit Police,45,White,Female
Statewide or Regional LEA,New Jersey Transit Police,46,Black or African American,Male
